20210127	12-15	07:27:  	12:35:21	17:44:  	16:03:  	23:37:  	06:17:  	07:00:  	18:11:  	06:29:  	18:42:  	05:59:  	19:13:  
20210128	12-16	07:26:  	12:35:32	17:45:  	17:04:  	--:--:  	07:08:  	06:59:  	18:12:  	06:28:  	18:43:  	05:58:  	19:13:  
20210129	12-17	07:26:  	12:35:43	17:46:  	18:10:  	00:32:  	07:53:  	06:59:  	18:13:  	06:28:  	18:44:  	05:57:  	19:14:  
20210130	12-18	07:25:  	12:35:53	17:47:  	19:18:  	01:26:  	08:34:  	06:58:  	18:14:  	06:27:  	18:45:  	05:57:  	19:15:  
20210131	12-19	07:24:  	12:36:02	17:48:  	20:26:  	02:18:  	09:09:  	06:57:  	18:15:  	06:27:  	18:46:  	05:56:  	19:16:  
20210201	12-20	07:23:  	12:36:10	17:49:  	21:33:  	03:09:  	09:42:  	06:57:  	18:16:  	06:26:  	18:47:  	05:56:  	19:17:  
20210202	12-21	07:23:  	12:36:18	17:50:  	22:41:  	03:58:  	10:13:  	06:56:  	18:17:  	06:25:  	18:48:  	05:55:  	19:18:  
20210203	12-22	07:22:  	12:36:25	17:51:  	23:49:  	04:47:  	10:44:  	06:55:  	18:18:  	06:24:  	18:49:  	05:54:  	19:19:  
20210204	12-23	07:21:  	12:36:31	17:52:  	--:--:  	05:37:  	11:16:  	06:54:  	18:19:  	06:24:  	18:50:  	05:54:  	19:20:  
20210205	12-24	07:20:  	12:36:36	17:53:  	00:58:  	06:28:  	11:51:  	06:53:  	18:20:  	06:23:  	18:51:  	05:53:  	19:21:  
20210206	12-25	07:19:  	12:36:40	17:55:  	02:08:  	07:22:  	12:31:  	06:53:  	18:21:  	06:22:  	18:52:  	05:52:  	19:22:  
20210207	12-26	07:18:  	12:36:44	17:56:  	03:18:  	08:19:  	13:17:  	06:52:  	18:22:  	06:21:  	18:53:  	05:51:  	19:23:  
20210208	12-27	07:17:  	12:36:47	17:57:  	04:24:  	09:18:  	14:10:  	06:51:  	18:23:  	06:20:  	18:54:  	05:51:  	19:24:  
20210209	12-28	07:16:  	12:36:49	17:58:  	05:26:  	10:17:  	15:10:  	06:50:  	18:24:  	06:20:  	18:54:  	05:50:  	19:24:  
20210210	12-29	07:15:  	12:36:50	17:59:  	06:19:  	11:15:  	16:14:  	06:49:  	18:25:  	06:19:  	18:55:  	05:49:  	19:25:  
20210211	12-30	07:14:  	12:36:50	18:00:  	07:05:  	12:10:  	17:20:  	06:48:  	18:26:  	06:18:  	18:56:  	05:48:  	19:26:  
20210212	01-01	07:13:  	12:36:50	18:01:  	07:44:  	13:01:  	18:24:  	06:47:  	18:27:  	06:17:  	18:57:  	05:47:  	19:27:  
20210213	01-02	07:12:  	12:36:49	18:02:  	08:17:  	13:49:  	19:27:  	06:46:  	18:28:  	06:16:  	18:58:  	05:46:  	19:28:  
20210214	01-03	07:11:  	12:36:47	18:03:  	08:47:  	14:33:  	20:27:  	06:45:  	18:29:  	06:15:  	18:59:  	05:45:  	19:29:  
