20201210	10-26	07:26:  	12:22:09	17:18:  	01:58:  	08:11:  	14:15:  	06:58:  	17:46:  	06:26:  	18:18:  	05:56:  	18:49:  
20201211	10-27	07:26:  	12:22:37	17:19:  	03:06:  	09:02:  	14:49:  	06:59:  	17:47:  	06:27:  	18:18:  	05:56:  	18:49:  
20201212	10-28	07:27:  	12:23:05	17:19:  	04:17:  	09:55:  	15:25:  	06:59:  	17:47:  	06:28:  	18:18:  	05:57:  	18:49:  
20201213	10-29	07:28:  	12:23:33	17:19:  	05:30:  	10:51:  	16:07:  	07:00:  	17:47:  	06:28:  	18:19:  	05:58:  	18:49:  
20201214	10-30	07:29:  	12:24:02	17:19:  	06:43:  	11:51:  	16:55:  	07:01:  	17:47:  	06:29:  	18:19:  	05:58:  	18:50:  
20201215	11-01	07:29:  	12:24:31	17:20:  	07:54:  	12:53:  	17:50:  	07:01:  	17:48:  	06:30:  	18:19:  	05:59:  	18:50:  
20201216	11-02	07:30:  	12:25:00	17:20:  	08:59:  	13:55:  	18:52:  	07:02:  	17:48:  	06:30:  	18:20:  	05:59:  	18:50:  
20201217	11-03	07:31:  	12:25:29	17:20:  	09:55:  	14:55:  	19:57:  	07:02:  	17:48:  	06:31:  	18:20:  	06:00:  	18:51:  
20201218	11-04	07:31:  	12:25:59	17:21:  	10:43:  	15:50:  	21:02:  	07:03:  	17:49:  	06:31:  	18:20:  	06:01:  	18:51:  
20201219	11-05	07:32:  	12:26:29	17:21:  	11:23:  	16:41:  	22:05:  	07:04:  	17:49:  	06:32:  	18:21:  	06:01:  	18:52:  
20201220	11-06	07:32:  	12:26:58	17:22:  	11:57:  	17:28:  	23:05:  	07:04:  	17:50:  	06:33:  	18:21:  	06:02:  	18:52:  
20201221	11-07	07:33:  	12:27:28	17:22:  	12:26:  	18:11:  	--:--:  	07:05:  	17:50:  	06:33:  	18:22:  	06:02:  	18:53:  
20201222	11-08	07:33:  	12:27:58	17:23:  	12:53:  	18:53:  	00:03:  	07:05:  	17:51:  	06:34:  	18:22:  	06:03:  	18:53:  
20201223	11-09	07:34:  	12:28:28	17:23:  	13:19:  	19:33:  	00:59:  	07:06:  	17:51:  	06:34:  	18:23:  	06:03:  	18:54:  
20201224	11-10	07:34:  	12:28:58	17:24:  	13:45:  	20:14:  	01:54:  	07:06:  	17:52:  	06:35:  	18:23:  	06:04:  	18:54:  
20201225	11-11	07:35:  	12:29:28	17:24:  	14:12:  	20:55:  	02:49:  	07:07:  	17:52:  	06:35:  	18:24:  	06:04:  	18:55:  
20201226	11-12	07:35:  	12:29:57	17:25:  	14:42:  	21:39:  	03:45:  	07:07:  	17:53:  	06:35:  	18:25:  	06:05:  	18:55:  
20201227	11-13	07:35:  	12:30:27	17:26:  	15:15:  	22:25:  	04:43:  	07:07:  	17:54:  	06:36:  	18:25:  	06:05:  	18:56:  
20201228	11-14	07:36:  	12:30:56	17:26:  	15:53:  	23:14:  	05:41:  	07:08:  	17:54:  	06:36:  	18:26:  	06:05:  	18:57:  
20201229	11-15	07:36:  	12:31:25	17:27:  	16:38:  	--:--:  	06:39:  	07:08:  	17:55:  	06:36:  	18:27:  	06:06:  	18:57:  
20201230	11-16	07:36:  	12:31:54	17:28:  	17:29:  	00:06:  	07:36:  	07:08:  	17:56:  	06:37:  	18:27:  	06:06:  	18:58:  
20201231	11-17	07:36:  	12:32:23	17:28:  	18:26:  	00:60:  	08:29:  	07:09:  	17:56:  	06:37:  	18:28:  	06:06:  	18:59:  
20210101	11-18	07:37:  	12:32:51	17:29:  	19:28:  	01:54:  	09:18:  	07:09:  	17:57:  	06:37:  	18:29:  	06:07:  	18:59:  
20210102	11-19	07:37:  	12:33:19	17:30:  	20:32:  	02:48:  	10:01:  	07:09:  	17:58:  	06:37:  	18:29:  	06:07:  	19:00:  
