20220617 1 22:17 00:52
20220618 1 23:47 01:06
20220619 0
20220620 0
20220621 0
20220622 0
20220623 0
20220624 0
20220625 0
20220626 0
20220627 0
20220628 1 20:13 21:22
20220629 1 20:30 22:15
20220630 1 21:02 22:50
20220701 1 21:46 23:14
20220702 0
20220703 0
20220704 0
20220705 0
20220706 0
20220707 0
20220708 0
20220709 0
20220710 0
20220711 0
20220712 1 18:58 21:26
20220713 1 19:26 22:37
20220714 1 20:04 23:33
20220715 1 20:50 00:17
20220716 1 21:44 00:52
20220717 1 22:51 01:13
20220718 0
20220719 0
20220720 0
20220721 0
20220722 0
20220723 0
20220724 0
20220725 0
20220726 0
20220727 1 20:08 21:00
20220728 1 20:09 22:06
20220729 1 20:32 22:47
20220730 1 21:02 23:19
20220731 1 21:41 23:43
20220801 1 22:32 23:57
20220802 0
20220803 0
20220804 0
20220805 0
20220806 0
20220807 0
20220808 0
20220809 0
20220810 1 18:50 21:23
20220811 1 19:12 22:31
20220812 1 19:46 23:21
20220813 1 20:26 00:01
20220814 1 21:13 00:29
20220815 1 22:12 00:43
20220816 0
20220817 0
20220818 0
20220819 0
20220820 0
20220821 0
20220822 0
20220823 0
20220824 0
20220825 1 20:04 20:28
20220826 1 19:46 21:46
20220827 1 20:02 22:29
20220828 1 20:27 23:03
20220829 1 20:58 23:30
20220830 1 21:39 23:50
20220831 1 22:42 23:52
20220901 0
20220902 0
20220903 0
20220904 0
20220905 0
20220906 0
20220907 0
20220908 1 18:42 21:10
20220909 1 19:00 22:09
20220910 1 19:30 22:52
20220911 1 20:07 23:24
20220912 1 20:52 23:45
20220913 1 21:51 23:46
20220914 1 10:22 11:54
20220915 0
20220916 0
20220917 0
20220918 0
20220919 0
20220920 0
20220921 0
20220922 0
20220923 0
20220924 1 19:32 21:02
20220925 1 19:41 21:52
20220926 1 20:03 22:29
20220927 1 20:34 22:58
20220928 1 21:17 23:18
20220929 1 22:46 22:55
20220930 1 10:52 11:48
20221001 0
20221002 0
20221003 0
20221004 0
20221005 0
20221006 0
20221007 1 18:44 20:26
20221008 1 19:01 21:21
20221009 1 19:30 22:00
20221010 1 20:09 22:25
20221011 1 21:01 22:33
20221012 1 08:55 11:15
20221013 1 09:46 11:24
20221014 0
20221015 0
20221016 0
20221017 0
20221018 0
20221019 0
20221020 0
20221021 0
20221022 0
20221023 0
20221024 1 19:45 20:47
20221025 1 20:01 21:35
20221026 1 20:36 22:08
20221027 1 21:40 22:15
20221028 1 09:20 11:40
20221029 1 10:38 11:48
20221030 0
20221031 0
20221101 0
20221102 0
20221103 0
20221104 0
20221105 0
20221106 0
20221107 1 07:48 08:17
20221108 1 07:51 09:24
20221109 1 08:16 10:05
20221110 1 08:53 10:33
20221111 1 09:50 10:38
20221112 0
20221113 0
20221114 0
20221115 0
20221116 0
20221117 0
20221118 0
20221119 0
20221120 0
20221121 0
20221122 0
20221123 1 07:58 08:50
20221124 1 08:02 10:03
20221125 1 08:33 10:53
20221126 1 09:22 11:31
20221127 1 10:38 11:50
20221128 0
20221129 0
20221130 0
20221201 0
20221202 0
20221203 0
20221204 0
20221205 0
20221206 0
20221207 0
20221208 0
20221209 0
20221210 0
20221211 0
20221212 0
20221213 0
20221214 0
20221215 0
20221216 0
20221217 0
20221218 0
20221219 0
20221220 0
20221221 0
20221222 0
20221223 1 08:15 09:34
20221224 1 08:38 10:41
20221225 1 09:20 11:31
20221226 1 10:18 12:06
20221227 0
20221228 0
20221229 0
20221230 0
20221231 0
